,age1,age2,best_of,draw_size,hand1,hand2,ht1,ht2,id1,id2,ioc1,ioc2,loser1,loser2,match_num,name1,rank1,rank2,round,win,year
14236,28.010951403099998,30.264202600999997,5,128,R,R,183,183,100121,100087,RSA,AUS,Raymond Moore,,120,,51,2,4,0,1974
14238,27.704312115,22.869267624899997,5,128,R,L,193,183,100126,100255,USA,USA,Stan Smith,,122,,4,21,5,0,1974
14239,20.7036276523,39.819301848,5,128,R,R,193,175,100321,100016,IND,AUS,Vijay Amritraj,,123,,39,6,5,0,1974
14240,31.1348391513,30.264202600999997,5,128,R,R,185,183,100074,100087,USA,AUS,Arthur Ashe,,124,,9,2,5,0,1974
14241,22.869267624899997,21.9849418207,5,128,L,L,183,178,100255,100284,USA,USA,Roscoe Tanner,,125,,21,1,6,0,1974
14242,30.264202600999997,39.819301848,5,128,R,R,183,175,100087,100016,AUS,AUS,John Newcombe,,126,,2,6,6,0,1974
14243,39.819301848,21.9849418207,5,128,R,L,175,178,100016,100284,AUS,USA,Ken Rosewall,,127,,6,1,7,0,1974
19508,31.811088295700003,20.9993155373,5,128,R,R,188,178,100078,100343,USA,GBR,Clark Graebner,,11,,97,90,1,0,1975
19510,33.7275838467,24.1478439425,5,128,R,R,185,190,100060,100244,USA,AUS,Marty Riessen,,13,,18,13,1,0,1975
19511,25.9603011636,26.5708418891,5,128,R,R,180,188,100185,100173,FRA,USA,Patrick Proisy,,14,,52,46,1,0,1975
19522,23.3921971253,19.2224503765,5,128,R,R,178,180,100272,100437,USA,SWE,Sandy Mayer,,25,,36,5,1,0,1975
19530,38.132785763200005,23.3839835729,5,128,R,R,173,183,100025,100273,AUS,AUS,Barry Phillips Moore,,33,,96,39,1,0,1975
19531,28.7008898015,28.366872005500003,5,128,R,R,193,188,100126,100135,USA,NZL,Stan Smith,,34,,17,21,1,0,1975
19533,24.511978097199997,22.1848049281,5,128,R,R,183,183,100231,100309,USA,MEX,Erik Van Dillen,,36,,56,14,1,0,1975
19537,27.994524298400002,29.106091718000002,5,128,R,R,180,183,100144,100119,USA,ROU,Robert Lutz,,40,,29,8,1,0,1975
19548,25.9192334018,25.53045859,5,128,R,R,193,183,100186,100203,USA,AUS,Jeff Borowiak,,51,,50,30,1,0,1975
19566,31.509924709099998,21.3004791239,5,128,R,R,178,183,100084,100332,NED,HUN,Tom Okker,,69,,6,51,2,0,1975
19567,20.9993155373,35.6221765914,5,128,R,R,178,190,100343,100040,GBR,RSA,John Lloyd,,70,,90,42,2,0,1975
19568,24.1478439425,26.5708418891,5,128,R,R,190,188,100244,100173,AUS,USA,John Alexander,,71,,13,46,2,0,1975
19570,21.7002053388,32.1314168378,5,128,R,R,193,185,100321,100074,IND,USA,Vijay Amritraj,,73,,32,7,2,0,1975
19572,28.654346338099998,24.5065023956,5,128,R,R,175,170,100128,100232,USA,USA,Cliff Richey,,75,,22,27,2,0,1975
19578,23.3839835729,28.366872005500003,5,128,R,R,183,188,100273,100135,AUS,NZL,Kim Warwick,,81,,39,21,2,0,1975
19583,21.0869267625,33.5441478439,5,128,R,R,183,180,100342,100062,USA,FRA,Vitas Gerulaitis,,86,,19,47,2,0,1975
19586,23.5811088296,26.3244353183,5,128,R,R,183,178,100261,100179,USA,GER,Brian Gottfried,,89,,25,38,2,0,1975
19587,25.53045859,23.865845311399998,5,128,R,L,183,183,100203,100255,AUS,USA,Phil Dent,,90,,30,11,2,0,1975
19589,30.2778918549,29.2320328542,5,128,L,R,178,180,100100,100115,AUS,CHI,Tony Roche,,92,,12,24,2,0,1975
19594,27.3347022587,22.981519507199998,5,128,R,L,173,178,100160,100284,FRA,USA,Georges Goven,,97,,73,1,3,0,1975
19595,23.0636550308,22.9404517454,5,128,R,R,183,168,100280,100286,POL,USA,Wojtek Fibak,,98,,70,15,3,0,1975
19596,21.3004791239,35.6221765914,5,128,R,R,183,190,100332,100040,HUN,RSA,Balazs Taroczy,,99,,51,42,3,0,1975
19599,22.4887063655,24.5065023956,5,128,R,R,178,170,100300,100232,ESP,USA,Jose Higueras,,102,,62,27,3,0,1975
19602,28.366872005500003,22.1848049281,5,128,R,R,188,183,100135,100309,NZL,MEX,Onny Parun,,105,,21,14,3,0,1975
19606,23.865845311399998,26.3244353183,5,128,L,R,183,178,100255,100179,USA,GER,Roscoe Tanner,,109,,11,38,3,0,1975
19609,24.5201916496,23.0253251198,5,128,R,L,188,180,100229,100282,USA,ARG,Dick Stockton,,112,,16,3,3,0,1975
19610,22.9404517454,22.981519507199998,5,128,R,L,168,178,100286,100284,USA,USA,Harold Solomon,,113,,15,1,4,0,1975
19611,35.6221765914,26.5708418891,5,128,R,R,190,188,100040,100173,RSA,USA,Bob Hewitt,,114,,42,46,4,0,1975
19612,32.1314168378,24.5065023956,5,128,R,R,185,170,100074,100232,USA,USA,Arthur Ashe,,115,,7,27,4,0,1975
19613,37.0485968515,19.2224503765,5,128,L,R,173,180,100029,100437,AUS,SWE,Rod Laver,,116,,10,5,4,0,1975
19614,22.1848049281,29.106091718000002,5,128,R,R,183,183,100309,100119,MEX,ROU,Raul Ramirez,,117,,14,8,4,0,1975
19615,33.5441478439,26.5516769336,5,128,R,L,180,178,100062,100174,FRA,ESP,Francois Jauffret,,118,,47,9,4,0,1975
19616,26.3244353183,29.2320328542,5,128,R,R,178,180,100179,100115,GER,CHI,Karl Meiler,,119,,38,24,4,0,1975
19617,29.4893908282,23.0253251198,5,128,R,L,175,180,100113,100282,CZE,ARG,Jan Kodes,,120,,20,3,4,0,1975
19618,26.5708418891,22.981519507199998,5,128,R,L,188,178,100173,100284,USA,USA,Andrew Pattison,,121,,46,1,5,0,1975
19619,24.5065023956,19.2224503765,5,128,R,R,170,180,100232,100437,USA,SWE,Eddie Dibbs,,122,,27,5,5,0,1975
19620,29.106091718000002,26.5516769336,5,128,R,L,183,178,100119,100174,ROU,ESP,Ilie Nastase,,123,,8,9,5,0,1975
19621,29.2320328542,23.0253251198,5,128,R,L,180,180,100115,100282,CHI,ARG,Jaime Fillol,,124,,24,3,5,0,1975
19622,19.2224503765,22.981519507199998,5,128,R,L,180,178,100437,100284,SWE,USA,Bjorn Borg,,125,,5,1,6,0,1975
19623,23.0253251198,26.5516769336,5,128,L,L,180,178,100282,100174,ARG,ESP,Guillermo Vilas,,126,,3,9,6,0,1975
19624,22.981519507199998,26.5516769336,5,128,L,L,178,178,100284,100174,USA,ESP,Jimmy Connors,,127,,1,9,7,0,1975
21799,36.6379192334,23.9972621492,5,128,R,L,190,178,100040,100284,RSA,USA,Bob Hewitt,,1,,58,1,1,0,1976
21801,24.982888432600003,26.1136208077,5,128,R,R,180,183,100252,100215,USA,USA,Tim Gullikson,,3,,114,122,1,0,1976
21803,20.4517453799,22.1026694045,5,128,L,R,173,183,100422,100342,USA,USA,Bruce Manson,,5,,210,22,1,0,1976
21804,22.3162217659,25.2594113621,5,128,R,R,183,175,100332,100243,HUN,USA,Balazs Taroczy,,6,,39,107,1,0,1976
21805,25.0814510609,20.3915126626,5,128,R,R,175,183,100249,100428,ITA,USA,Paolo Bertolucci,,7,,70,159,1,0,1976
21807,25.4893908282,33.1471594798,5,128,R,R,183,185,100236,100074,AUS,USA,John James,,9,,131,2,1,0,1976
21808,26.546201231999998,30.5051334702,5,128,R,R,183,175,100203,100113,AUS,CZE,Phil Dent,,10,,33,25,1,0,1976
21810,22.1683778234,29.6700889802,5,128,L,R,201,175,100339,100128,USA,USA,Victor Amaya,,12,,86,38,1,0,1976
21811,23.956194387399997,19.6851471595,5,128,R,R,168,178,100286,100461,USA,USA,Harold Solomon,,13,,12,64,1,0,1976
21813,21.6919917864,34.2861054073,5,128,R,R,190,183,100360,100067,USA,RSA,Brian Teacher,,15,,109,73,1,0,1976
21815,21.2950034223,24.041067761799997,5,128,R,L,185,180,100378,100282,USA,ARG,David Schneider,,17,,272,3,1,0,1976
21823,26.9760438056,23.2005475702,5,128,R,R,180,183,100185,100309,FRA,MEX,Patrick Proisy,,25,,51,10,1,0,1976
21831,22.7159479808,24.3997262149,5,128,R,R,193,183,100321,100273,IND,AUS,Vijay Amritraj,,33,,23,68,1,0,1976
21834,27.1211498973,24.8815879535,5,128,R,L,173,183,100182,100255,USA,USA,Mike Estep,,36,,84,13,1,0,1976
21838,29.3826146475,30.12183436,5,128,R,R,188,183,100135,100119,NZL,ROU,Onny Parun,,40,,29,7,1,0,1976
21840,28.4599589322,24.0629705681,5,128,R,R,188,180,100158,100281,AUS,IND,John Bartlett,,42,,136,100,1,0,1976
21842,24.079397672800003,30.0232717317,5,128,R,R,183,183,100280,100121,POL,RSA,Wojtek Fibak,,44,,32,44,1,0,1976
21846,31.40862423,26.1492128679,5,128,R,R,196,183,100098,100214,SWE,ITA,Ove Nils Bengtson,,48,,210,6,1,0,1976
21848,22.573579739899998,25.514031485300002,5,128,R,R,180,170,100324,100233,USA,ARG,John Whitlinger,,50,,83,49,1,0,1976
21850,26.6036960986,29.7166324435,5,128,R,R,188,193,100201,100126,AUS,USA,Syd Ball,,52,,89,24,1,0,1976
21856,21.2457221081,23.5044490075,5,128,R,R,193,178,100380,100300,USA,ESP,Butch Walts,,58,,272,41,1,0,1976
21863,21.6125941136,23.9972621492,5,128,R,L,196,178,100362,100284,USA,USA,Peter Fleming,,65,,148,1,2,0,1976
21865,25.2594113621,22.1026694045,5,128,R,R,175,183,100243,100342,USA,USA,Steve Krulevitz,,67,,107,22,2,0,1976
21867,33.1471594798,30.5051334702,5,128,R,R,185,175,100074,100113,USA,CZE,Arthur Ashe,,69,,2,25,2,0,1976
21869,19.6851471595,21.4647501711,5,128,R,R,178,173,100461,100372,USA,USA,Billy Martin,,71,,64,117,2,0,1976
21875,23.2005475702,21.3086926762,5,128,R,R,183,185,100309,100377,MEX,GBR,Raul Ramirez,,77,,10,85,2,0,1976
21879,20.8815879535,24.3997262149,5,128,R,R,193,183,100395,100273,PAR,AUS,Victor Pecci,,81,,55,68,2,0,1976
21883,24.0629705681,25.535934291599997,5,128,R,R,180,188,100281,100229,IND,USA,Sashi Menon,,85,,100,26,2,0,1976
21887,29.2676249144,25.514031485300002,5,128,R,R,178,170,100139,100233,GBR,ARG,Gerald Battrick,,89,,94,49,2,0,1976
21891,23.5044490075,32.525667351100005,5,128,R,R,178,178,100300,100084,ESP,NED,Jose Higueras,,93,,41,11,2,0,1976
21893,20.2409308693,22.0150581793,5,128,L,R,180,178,100436,100343,USA,GBR,Nick Saviano,,95,,159,87,2,0,1976
21894,30.2477754962,20.2381930185,5,128,R,R,180,180,100115,100437,CHI,SWE,Jaime Fillol,,96,,15,4,2,0,1976
21895,26.1136208077,23.9972621492,5,128,R,L,183,178,100215,100284,USA,USA,Fred Mcnair,,97,,122,1,3,0,1976
21897,29.6700889802,30.5051334702,5,128,R,R,175,175,100128,100113,USA,CZE,Cliff Richey,,99,,38,25,3,0,1976
21898,21.4647501711,34.2861054073,5,128,R,R,173,183,100372,100067,USA,RSA,Trey Waltke,,100,,117,73,3,0,1976
21901,29.010266940500003,21.3086926762,5,128,R,R,180,185,100144,100377,USA,GBR,Robert Lutz,,103,,18,85,3,0,1976
21902,25.1635865845,25.5222450376,5,128,R,R,190,170,100244,100232,AUS,USA,John Alexander,,104,,20,8,3,0,1976
21903,24.3997262149,24.8815879535,5,128,R,L,183,183,100273,100255,AUS,USA,Kim Warwick,,105,,68,13,3,0,1976
21904,34.7433264887,30.12183436,5,128,R,R,185,183,100060,100119,USA,ROU,Marty Riessen,,106,,58,7,3,0,1976
21905,30.0232717317,25.535934291599997,5,128,R,R,183,188,100121,100229,RSA,USA,Raymond Moore,,107,,44,26,3,0,1976
21907,25.514031485300002,29.7166324435,5,128,R,R,170,193,100233,100126,ARG,USA,Ricardo Cano,,109,,49,24,3,0,1976
21909,32.525667351100005,24.596851471599997,5,128,R,R,178,183,100084,100261,NED,USA,Tom Okker,,111,,11,17,3,0,1976
21910,22.0150581793,20.2381930185,5,128,R,R,178,180,100343,100437,GBR,SWE,John Lloyd,,112,,87,4,3,0,1976
21911,22.1026694045,23.9972621492,5,128,R,L,183,178,100342,100284,USA,USA,Vitas Gerulaitis,,113,,22,1,4,0,1976
21912,34.2861054073,30.5051334702,5,128,R,R,183,175,100067,100113,RSA,CZE,Frew Mcmillan,,114,,73,25,4,0,1976
21914,21.3086926762,25.5222450376,5,128,R,R,185,170,100377,100232,GBR,USA,Colin Dowdeswell,,116,,85,8,4,0,1976
21915,24.8815879535,30.12183436,5,128,L,R,183,183,100255,100119,USA,ROU,Roscoe Tanner,,117,,13,7,4,0,1976
21917,29.7166324435,27.5674195756,5,128,R,L,193,178,100126,100174,USA,ESP,Stan Smith,,119,,24,5,4,0,1976
21918,24.596851471599997,20.2381930185,5,128,R,R,183,180,100261,100437,USA,SWE,Brian Gottfried,,120,,17,4,4,0,1976
21919,30.5051334702,23.9972621492,5,128,R,L,175,178,100113,100284,CZE,USA,Jan Kodes,,121,,25,1,5,0,1976
21920,25.5222450376,24.041067761799997,5,128,R,L,170,180,100232,100282,USA,ARG,Eddie Dibbs,,122,,8,3,5,0,1976
21921,25.535934291599997,30.12183436,5,128,R,R,188,183,100229,100119,USA,ROU,Dick Stockton,,123,,26,7,5,0,1976
21922,27.5674195756,20.2381930185,5,128,L,R,178,180,100174,100437,ESP,SWE,Manuel Orantes,,124,,5,4,5,0,1976
21923,24.041067761799997,23.9972621492,5,128,L,L,180,178,100282,100284,ARG,USA,Guillermo Vilas,,125,,3,1,6,0,1976
21924,30.12183436,20.2381930185,5,128,R,R,183,180,100119,100437,ROU,SWE,Ilie Nastase,,126,,7,4,6,0,1976
21925,20.2381930185,23.9972621492,5,128,R,L,180,178,100437,100284,SWE,USA,Bjorn Borg,,127,,4,1,7,0,1976
28876,22.4613278576,21.234770705,5,128,R,R,173,180,100372,100437,USA,SWE,Trey Waltke,,1,,97,2,1,0,1977
28877,21.87816564,26.485968514699998,5,128,R,R,193,183,100395,100236,PAR,AUS,Victor Pecci,,2,,39,143,1,0,1977
28880,22.291581108800003,26.2559890486,5,128,R,R,185,175,100378,100243,USA,USA,David Schneider,,5,,136,93,1,0,1977
28883,27.548254620100003,26.5325119781,5,128,L,R,173,188,100202,100229,USA,USA,George Amaya,,8,,281,11,1,0,1977
28884,22.8090349076,24.9527720739,5,128,R,R,188,168,100354,100286,RSA,USA,Bernard Mitton,,9,,64,13,1,0,1977
28887,23.5208761123,23.753593429200002,5,128,R,R,188,180,100326,100319,NZL,USA,Russell Simpson,,12,,146,148,1,0,1977
28889,32.9472963723,22.609171800100004,5,128,R,R,188,196,100091,100362,AUS,USA,Colin Dibley,,14,,46,57,1,0,1977
28890,22.507871321,21.281314168399998,5,128,R,R,170,190,100367,100434,CHI,CZE,Belus Prajoux,,15,,78,169,1,0,1977
28891,27.633127994499997,23.099247091,5,128,L,R,173,183,100199,100342,FRA,USA,Patrice Dominguez,,16,,124,8,1,0,1977
28896,17.7713894593,24.501026694,5,128,L,R,180,178,100631,100300,USA,ESP,Tim Wilkison,,21,,197,35,1,0,1977
28898,24.0355920602,27.542778918499998,5,128,R,R,185,183,100313,100203,USA,AUS,Keith Richardson,,23,,152,23,1,0,1977
28899,25.9794661191,42.8281998631,5,128,L,R,180,175,100253,100016,USA,AUS,Tom Gullikson,,24,,62,16,1,0,1977
28901,20.681724845999998,22.7488021903,5,128,R,R,178,180,100461,100358,USA,USA,Billy Martin,,26,,65,216,1,0,1977
28904,25.9794661191,31.019849418200003,5,128,L,R,180,183,100253,100121,USA,RSA,Tom Gullikson,,29,,62,42,1,0,1977
28907,24.1971252567,19.537303217,5,128,R,R,183,183,100309,100526,MEX,ECU,Raul Ramirez,,32,,5,264,1,0,1977
28908,35.2826830938,31.1184120465,5,128,R,R,183,183,100067,100119,RSA,ROU,Frew Mcmillan,,33,,61,7,1,0,1977
28909,20.7967145791,24.5284052019,5,128,R,R,185,178,100452,100297,USA,ITA,Bill Scanlon,,34,,40,20,1,0,1977
28917,21.237508555799998,25.0595482546,5,128,L,R,180,180,100436,100281,USA,IND,Nick Saviano,,42,,119,95,1,0,1977
28919,26.5106091718,21.782340862399998,5,128,R,R,170,193,100233,100402,ARG,PAR,Ricardo Cano,,44,,72,281,1,0,1977
28920,19.362080766600002,30.6666666667,5,128,R,R,190,175,100535,100128,USA,USA,Tony Giammalva,,45,,322,32,1,0,1977
28922,37.158110883,35.7399041752,5,128,R,R,183,185,100047,100060,AUS,USA,Bob Carmichael,,47,,158,43,1,0,1977
28923,18.4722792608,25.5934291581,5,128,L,R,185,183,100585,100261,USA,USA,Van Winitsky,,48,,228,3,1,0,1977
28926,22.9568788501,35.5564681725,5,128,R,R,190,180,100345,100062,USA,FRA,Pat Dupre,,51,,132,51,1,0,1977
28928,31.2443531828,21.5578370979,5,128,R,R,180,183,100115,100417,CHI,CHI,Jaime Fillol,,53,,26,73,1,0,1977
28929,18.4640657084,18.5379876797,5,128,R,L,178,180,100586,100581,USA,USA,Eliot Teltscher,,54,,160,71,1,0,1977
28932,20.4599589322,25.87816564,5,128,R,L,180,183,100475,100255,USA,USA,Matt Mitchell,,57,,220,9,1,0,1977
28933,22.8008213552,28.5831622177,5,128,R,R,178,188,100356,100173,AUS,USA,Paul Mcnamee,,58,,148,114,1,0,1977
28934,36.265571526399995,25.3552361396,5,128,R,L,188,178,100055,100276,RSA,USA,Cliff Drysdale,,59,,25,82,1,0,1977
28937,25.3963039014,25.2046543463,5,128,R,R,183,183,100273,100279,AUS,USA,Kim Warwick,,62,,48,107,1,0,1977
28938,23.312799452399997,30.006844627,5,128,R,R,183,180,100332,100144,HUN,USA,Balazs Taroczy,,63,,37,21,1,0,1977
28940,26.485968514699998,21.234770705,5,128,R,R,183,180,100236,100437,AUS,SWE,John James,,65,,143,2,2,0,1977
28942,26.2559890486,27.1457905544,5,128,R,R,175,183,100243,100214,USA,ITA,Steve Krulevitz,,67,,93,17,2,0,1977
28943,26.160164271,26.5325119781,5,128,R,R,190,188,100244,100229,AUS,USA,John Alexander,,68,,30,11,2,0,1977
28947,21.281314168399998,23.099247091,5,128,R,R,190,183,100434,100342,CZE,USA,Tomas Smid,,72,,169,8,2,0,1977
28948,21.3880903491,25.037645448299997,5,128,R,L,183,180,100428,100282,USA,ARG,Gene Mayer,,73,,77,4,2,0,1977
28950,21.4483230664,24.501026694,5,128,L,R,173,178,100422,100300,USA,ESP,Bruce Manson,,75,,197,35,2,0,1977
28951,27.542778918499998,42.8281998631,5,128,R,R,183,175,100203,100016,AUS,AUS,Phil Dent,,76,,23,16,2,0,1977
28952,30.71321013,22.7488021903,5,128,R,R,193,180,100126,100358,USA,USA,Stan Smith,,77,,15,216,2,0,1977
28953,25.4483230664,25.5386721424,5,128,R,R,185,190,100270,100266,IND,GBR,Anand Amritraj,,78,,129,104,2,0,1977
28954,27.9726214921,31.019849418200003,5,128,R,R,180,183,100185,100121,FRA,RSA,Patrick Proisy,,79,,98,42,2,0,1977
28956,31.1184120465,24.5284052019,5,128,R,R,183,178,100119,100297,ROU,ITA,Ilie Nastase,,81,,7,20,2,0,1977
28957,24.7392197125,23.1868583162,5,128,R,R,178,185,100292,100337,CHI,AUS,Alvaro Fillol,,82,,157,49,2,0,1977
28959,23.0116358658,22.2422997947,5,128,R,R,178,193,100343,100380,GBR,USA,John Lloyd,,84,,66,96,2,0,1977
28960,25.0595482546,25.0759753593,5,128,R,R,180,183,100281,100280,IND,POL,Sashi Menon,,85,,95,12,2,0,1977
28961,21.782340862399998,27.8767967146,5,128,R,R,193,188,100402,100191,PAR,USA,Francisco Gonzalez,,86,,281,152,2,0,1977
28962,30.6666666667,31.5017111567,5,128,R,R,175,175,100128,100113,USA,CZE,Cliff Richey,,87,,32,28,2,0,1977
28963,35.7399041752,25.5934291581,5,128,R,R,185,183,100060,100261,USA,USA,Marty Riessen,,88,,43,3,2,0,1977
28965,35.5564681725,31.2361396304,5,128,R,R,180,188,100062,100116,FRA,USA,Francois Jauffret,,90,,51,80,2,0,1977
28966,21.5578370979,18.5379876797,5,128,R,L,183,180,100417,100581,CHI,USA,Hans Gildemeister,,91,,73,71,2,0,1977
28967,27.110198494200002,26.5188227242,5,128,R,R,183,170,100215,100232,USA,USA,Fred Mcnair,,92,,88,10,2,0,1977
28968,28.5831622177,25.87816564,5,128,R,L,188,183,100173,100255,USA,USA,Andrew Pattison,,93,,114,9,2,0,1977
28971,30.006844627,24.9938398357,5,128,R,L,180,178,100144,100284,USA,USA,Robert Lutz,,96,,21,1,2,0,1977
28972,30.379192334000003,21.234770705,5,128,R,R,188,180,100135,100437,NZL,SWE,Onny Parun,,97,,91,2,3,0,1977
28973,27.1457905544,26.5325119781,5,128,R,R,183,188,100214,100229,ITA,USA,Adriano Panatta,,98,,17,11,3,0,1977
28974,23.753593429200002,24.9527720739,5,128,R,R,180,168,100319,100286,USA,USA,Rick Fagel,,99,,148,13,3,0,1977
28976,23.164955509899997,25.037645448299997,5,128,L,L,201,180,100339,100282,USA,ARG,Victor Amaya,,101,,89,4,3,0,1977
28977,42.8281998631,24.501026694,5,128,R,R,175,178,100016,100300,AUS,ESP,Ken Rosewall,,102,,16,35,3,0,1977
28978,22.7488021903,25.5386721424,5,128,R,R,180,190,100358,100266,USA,GBR,Mike Fishbach,,103,,216,104,3,0,1977
28979,19.537303217,31.019849418200003,5,128,R,R,183,183,100526,100121,ECU,RSA,Ricardo Ycaza,,104,,264,42,3,0,1977
28980,23.1868583162,24.5284052019,5,128,R,R,185,178,100337,100297,AUS,ITA,Mark Edmondson,,105,,49,20,3,0,1977
28982,27.8767967146,25.0759753593,5,128,R,R,188,183,100191,100280,USA,POL,Doug Crawford,,107,,152,12,3,0,1977
28983,31.5017111567,25.5934291581,5,128,R,R,175,183,100113,100261,CZE,USA,Jan Kodes,,108,,28,3,3,0,1977
28984,31.2361396304,28.5639972621,5,128,R,L,188,178,100116,100174,USA,ESP,Sherwood Stewart,,109,,80,6,3,0,1977
28985,26.5188227242,18.5379876797,5,128,R,L,170,180,100232,100581,USA,USA,Eddie Dibbs,,110,,10,71,3,0,1977
28986,25.3552361396,25.87816564,5,128,L,L,178,183,100276,100255,USA,USA,Terry Moor,,111,,82,9,3,0,1977
28988,21.234770705,26.5325119781,5,128,R,R,180,188,100437,100229,SWE,USA,Bjorn Borg,,113,,2,11,4,0,1977
28989,23.099247091,24.9527720739,5,128,R,R,183,168,100342,100286,USA,USA,Vitas Gerulaitis,,114,,8,13,4,0,1977
28990,24.501026694,25.037645448299997,5,128,R,L,178,180,100300,100282,ESP,ARG,Jose Higueras,,115,,35,4,4,0,1977
28991,25.5386721424,31.019849418200003,5,128,R,R,190,183,100266,100121,GBR,RSA,John Feaver,,116,,104,42,4,0,1977
28992,22.2422997947,24.5284052019,5,128,R,R,193,178,100380,100297,USA,ITA,Butch Walts,,117,,96,20,4,0,1977
28993,25.0759753593,25.5934291581,5,128,R,R,183,183,100280,100261,POL,USA,Wojtek Fibak,,118,,12,3,4,0,1977
28994,18.5379876797,28.5639972621,5,128,L,L,180,178,100581,100174,USA,ESP,John Mcenroe,,119,,71,6,4,0,1977
28995,25.87816564,24.9938398357,5,128,L,L,183,178,100255,100284,USA,USA,Roscoe Tanner,,120,,9,1,4,0,1977
28996,26.5325119781,24.9527720739,5,128,R,R,188,168,100229,100286,USA,USA,Dick Stockton,,121,,11,13,5,0,1977
28997,31.019849418200003,25.037645448299997,5,128,R,L,183,180,100121,100282,RSA,ARG,Raymond Moore,,122,,42,4,5,0,1977
28998,25.5934291581,24.5284052019,5,128,R,R,183,178,100261,100297,USA,ITA,Brian Gottfried,,123,,3,20,5,0,1977
28999,28.5639972621,24.9938398357,5,128,L,L,178,178,100174,100284,ESP,USA,Manuel Orantes,,124,,6,1,5,0,1977
29000,24.9527720739,25.037645448299997,5,128,R,L,168,180,100286,100282,USA,ARG,Harold Solomon,,125,,13,4,6,0,1977
29001,24.5284052019,24.9938398357,5,128,R,L,178,178,100297,100284,ITA,USA,Corrado Barazzutti,,126,,20,1,6,0,1977
29002,24.9938398357,25.037645448299997,5,128,L,L,178,180,100284,100282,USA,ARG,Jimmy Connors,,127,,1,4,7,0,1977
30871,38.628336755599996,22.2286105407,5,128,R,R,190,180,100040,100437,RSA,SWE,Bob Hewitt,,1,,127,3,1,0,1978
30873,30.12183436,23.8028747433,5,128,R,R,175,188,100163,100354,USA,RSA,Tom Leonard,,3,,36,73,1,0,1978
30877,26.0533880903,22.3819301848,5,128,R,R,180,183,100281,100428,IND,USA,Sashi Menon,,7,,157,62,1,0,1978
30880,36.2765229295,23.5838466804,5,128,R,R,183,185,100067,100363,RSA,CZE,Frew Mcmillan,,10,,65,105,1,0,1978
30882,18.2806297057,26.349075975399998,5,128,R,L,193,178,100676,100276,FRA,USA,Yannick Noah,,12,,78,59,1,0,1978
30883,26.9733059548,32.0136892539,5,128,L,R,180,183,100253,100121,USA,RSA,Tom Gullikson,,13,,70,58,1,0,1978
30886,27.1540041068,25.1909650924,5,128,R,R,190,183,100244,100309,AUS,MEX,John Alexander,,16,,16,7,1,0,1978
30887,19.2553045859,24.093086926799998,5,128,R,R,175,183,100600,100342,FRA,USA,Pascal Portes,,17,,139,4,1,0,1978
30888,31.660506502399997,24.158795345700003,5,128,R,L,175,201,100128,100339,USA,USA,Cliff Richey,,18,,45,44,1,0,1978
30890,34.516084873400004,29.5770020534,5,128,R,R,178,188,100084,100173,NED,USA,Tom Okker,,20,,54,100,1,0,1978
30891,20.6242299795,24.887063655,5,128,R,R,175,193,100518,100315,CHI,USA,Ricardo Acuna,,21,,386,35,1,0,1978
30892,21.472963723499998,31.0006844627,5,128,R,R,180,180,100474,100144,NZL,USA,Chris Lewis NZL,,22,,53,34,1,0,1978
30894,26.1984941821,20.0355920602,5,128,R,R,183,185,100279,100555,USA,ARG,Mike Cahill,,24,,104,82,1,0,1978
30895,26.398357289499998,25.661875427800002,5,128,R,R,178,175,100272,100294,USA,CAN,Sandy Mayer,,25,,10,115,1,0,1978
30897,26.7460643395,24.747433264899996,5,128,R,R,183,180,100259,100319,AUT,USA,Peter Feigl,,27,,160,127,1,0,1978
30901,28.542094455900003,24.306639288200003,5,128,L,R,173,183,100202,100332,USA,HUN,George Amaya,,31,,200,32,1,0,1978
30902,23.742642026,27.512662559899997,5,128,R,R,180,170,100358,100232,USA,USA,Mike Fishbach,,32,,77,6,1,0,1978
30903,24.514715948000003,25.5222450376,5,128,R,R,188,178,100326,100297,NZL,ITA,Russell Simpson,,33,,146,9,1,0,1978
30905,26.3901437372,23.2991101985,5,128,R,R,183,185,100273,100377,AUS,GBR,Kim Warwick,,35,,42,71,1,0,1978
30910,32.2299794661,19.5318275154,5,128,R,L,188,180,100116,100581,USA,USA,Sherwood Stewart,,40,,76,19,1,0,1978
30911,22.7761806982,26.069815195100002,5,128,R,R,193,183,100402,100280,PAR,POL,Francisco Gonzalez,,41,,49,15,1,0,1978
30913,20.5475701574,23.2361396304,5,128,R,R,190,193,100525,100380,FRA,USA,Gilles Moretton,,43,,133,52,1,0,1978
30917,30.340862423,21.7905544148,5,128,R,R,173,185,100160,100452,FRA,USA,Georges Goven,,47,,118,96,1,0,1978
30918,37.2594113621,26.031485284099997,5,128,R,L,188,180,100055,100282,RSA,ARG,Cliff Drysdale,,48,,41,2,1,0,1978
30919,28.536618754299997,26.587268993800002,5,128,R,R,183,183,100203,100261,AUS,USA,Phil Dent,,49,,33,5,1,0,1978
30920,19.4661190965,27.518138261500003,5,128,L,R,185,183,100585,100231,USA,USA,Van Winitsky,,50,,147,125,1,0,1978
30921,24.7063655031,27.5263518138,5,128,R,R,193,188,100321,100229,IND,USA,Vijay Amritraj,,51,,60,14,1,0,1978
