,age1,age2,best_of,draw_size,hand1,hand2,ht1,ht2,id1,id2,ioc1,ioc2,loser1,loser2,match_num,name1,rank1,rank2,round,win,year
40944,21.853524982899998,26.7159479808,5,128,R,R,185,173,100555,100314,ARG,FRA,,Bernard Fritz,92,Jose Luis Clerc,17,168,2,1,1980
40945,22.310746064299998,21.930184804899998,5,128,R,L,185,185,100529,100551,USA,AUS,,Brad Drewett,93,Kevin Curren,197,78,2,1,1980
40946,25.5003422313,29.067761806999997,5,128,R,R,190,175,100360,100243,USA,USA,,Steve Krulevitz,94,Brian Teacher,59,152,2,1,1980
40947,36.334017796,30.4449007529,5,128,R,L,178,173,100084,100199,NED,FRA,,Patrice Dominguez,95,Tom Okker,56,63,2,1,1980
40948,21.3497604381,24.6735112936,5,128,L,R,180,180,100581,100397,USA,AUS,,Terry Rocavert,96,John Mcenroe,3,147,2,1,1980
40949,24.046543463400003,27.7891854894,5,128,R,R,180,185,100437,100285,SWE,AUS,,Rod Frawley,97,Bjorn Borg,1,86,3,1,1980
40950,26.1245722108,19.0499657769,5,128,R,R,183,170,100332,100752,HUN,IND,,Ramesh Krishnan,98,Balazs Taroczy,42,188,3,1,1980
40951,35.7590691307,20.295687885,5,128,R,R,188,188,100091,100656,AUS,USA,,Ivan Lendl,99,Colin Dibley,116,21,3,1,1980
40952,24.1998631075,29.9575633128,5,128,R,R,183,183,100428,100214,USA,ITA,,Adriano Panatta,100,Gene Mayer,12,28,3,1,1980
40953,25.9110198494,24.2600958248,5,128,R,L,183,173,100342,100422,USA,USA,,Bruce Manson,101,Vitas Gerulaitis,4,80,3,1,1980
40954,27.8877481177,22.217659137600002,5,128,R,R,183,175,100280,100532,POL,USA,,Johan Kriek,102,Wojtek Fibak,15,35,3,1,1980
40955,28.4052019165,33.524982888400004,5,128,R,R,183,193,100261,100126,USA,USA,,Stan Smith,103,Brian Gottfried,16,22,3,1,1980
40956,30.3545516769,24.689938398400002,5,128,R,R,183,193,100203,100395,AUS,PAR,,Victor Pecci,104,Phil Dent,50,11,3,1,1980
40957,28.689938398400002,25.6125941136,5,128,L,R,183,178,100255,100356,USA,AUS,,Paul Mcnamee,105,Roscoe Tanner,5,82,3,1,1980
40958,24.0492813142,25.7686516085,5,128,L,R,180,190,100436,100345,USA,USA,,Pat Dupre,106,Nick Saviano,72,18,3,1,1980
40959,26.7049965777,28.7912388775,5,128,R,R,193,180,100315,100252,USA,USA,,Tim Gullikson,107,Hank Pfister,30,24,3,1,1980
40960,27.805612594099998,21.3716632444,5,128,L,R,178,180,100284,100579,USA,SUI,,Heinz Gunthardt,108,Jimmy Connors,2,51,3,1,1980
40961,25.4209445585,33.930184804899994,5,128,R,R,196,183,100362,100119,USA,ROU,,Ilie Nastase,109,Peter Fleming,13,49,3,1,1980
40962,33.1909650924,21.853524982899998,5,128,R,R,188,185,100135,100555,NZL,ARG,,Jose Luis Clerc,110,Onny Parun,214,17,3,1,1980
40963,22.310746064299998,25.5003422313,5,128,R,R,185,190,100529,100360,USA,USA,,Brian Teacher,111,Kevin Curren,197,59,3,1,1980
40964,21.3497604381,36.334017796,5,128,L,R,180,178,100581,100084,USA,NED,,Tom Okker,112,John Mcenroe,3,56,3,1,1980
40965,24.046543463400003,26.1245722108,5,128,R,R,180,183,100437,100332,SWE,HUN,,Balazs Taroczy,113,Bjorn Borg,1,42,4,1,1980
40966,24.1998631075,35.7590691307,5,128,R,R,183,188,100428,100091,USA,AUS,,Colin Dibley,114,Gene Mayer,12,116,4,1,1980
40967,27.8877481177,25.9110198494,5,128,R,R,183,183,100280,100342,POL,USA,,Vitas Gerulaitis,115,Wojtek Fibak,15,4,4,1,1980
40968,28.4052019165,30.3545516769,5,128,R,R,183,183,100261,100203,USA,AUS,,Phil Dent,116,Brian Gottfried,16,50,4,1,1980
40969,28.689938398400002,24.0492813142,5,128,L,L,183,180,100255,100436,USA,USA,,Nick Saviano,117,Roscoe Tanner,5,72,4,1,1980
40970,27.805612594099998,26.7049965777,5,128,L,R,178,193,100284,100315,USA,USA,,Hank Pfister,118,Jimmy Connors,2,30,4,1,1980
40971,25.4209445585,33.1909650924,5,128,R,R,196,188,100362,100135,USA,NZL,,Onny Parun,119,Peter Fleming,13,214,4,1,1980
40972,21.3497604381,22.310746064299998,5,128,L,R,180,185,100581,100529,USA,USA,,Kevin Curren,120,John Mcenroe,3,197,4,1,1980
40973,24.046543463400003,24.1998631075,5,128,R,R,180,183,100437,100428,SWE,USA,,Gene Mayer,121,Bjorn Borg,1,12,5,1,1980
40974,28.4052019165,27.8877481177,5,128,R,R,183,183,100261,100280,USA,POL,,Wojtek Fibak,122,Brian Gottfried,16,15,5,1,1980
40975,27.805612594099998,28.689938398400002,5,128,L,L,178,183,100284,100255,USA,USA,,Roscoe Tanner,123,Jimmy Connors,2,5,5,1,1980
40976,21.3497604381,25.4209445585,5,128,L,R,180,196,100581,100362,USA,USA,,Peter Fleming,124,John Mcenroe,3,13,5,1,1980
40977,24.046543463400003,28.4052019165,5,128,R,R,180,183,100437,100261,SWE,USA,,Brian Gottfried,125,Bjorn Borg,1,16,6,1,1980
40978,21.3497604381,27.805612594099998,5,128,L,L,180,178,100581,100284,USA,USA,,Jimmy Connors,126,John Mcenroe,3,2,6,1,1980
40979,24.046543463400003,21.3497604381,5,128,R,L,180,180,100437,100581,SWE,USA,,John Mcenroe,127,Bjorn Borg,1,3,7,1,1980
44055,24.5448323066,25.045859000700002,5,128,R,L,173,180,100456,100436,USA,USA,,Nick Saviano,3,Ferdi Taygan,81,96,1,1,1981
44057,26.9733059548,29.560574948699998,5,128,L,R,201,183,100339,100259,USA,AUT,,Peter Feigl,5,Victor Amaya,16,77,1,1,1981
44061,25.9657768652,22.3682409309,5,128,R,R,185,180,100383,100579,AUS,SUI,,Heinz Gunthardt,9,Peter Mcnamara,39,25,1,1,1981
44063,25.7002053388,18.2806297057,5,128,R,R,163,183,100394,100899,ESP,SWE,,Jorgen Windahl,11,Angel Gimenez,86,333,1,1,1981
44064,32.3915126626,18.2477754962,5,128,R,R,188,178,100173,100905,USA,USA,,Sammy Giammalva Jr,12,Andrew Pattison,58,189,1,1,1981
44065,29.787816564,22.3463381246,5,128,L,L,180,180,100253,100581,USA,USA,,John Mcenroe,13,Tom Gullikson,64,2,1,1,1981
44067,31.7399041752,30.3326488706,5,128,R,R,193,183,100186,100231,USA,USA,,Erik Van Dillen,15,Jeff Borowiak,189,180,1,1,1981
44068,29.401779603,26.0506502396,5,128,R,R,183,193,100261,100380,USA,USA,,Butch Walts,16,Brian Gottfried,11,49,1,1,1981
44069,28.802190280599998,30.340862423,5,128,L,R,178,188,100284,100229,USA,USA,,Dick Stockton,17,Jimmy Connors,3,138,1,1,1981
44071,26.765229295,25.0896646133,5,128,R,R,190,190,100345,100434,USA,CZE,,Tomas Smid,19,Pat Dupre,53,23,1,1,1981
44072,23.170431211500002,18.8199863107,5,128,R,R,190,188,100535,100855,USA,USA,,Scott Davis,20,Tony Giammalva,72,457,1,1,1981
44073,24.3230663929,24.9691991786,5,128,R,R,180,190,100472,100440,USA,RSA,,Eddie Edwards,21,Craig Wittus,324,106,1,1,1981
44074,22.926762491399998,25.7385352498,5,128,L,R,185,185,100551,100393,AUS,BRA,,Marcos Hocevar,22,Brad Drewett,115,50,1,1,1981
44075,22.6009582478,23.457905544099997,5,128,R,R,183,188,100570,100515,USA,ISR,,Shlomo Glickstein,23,Marty Davis,269,57,1,1,1981
44076,28.8843258042,23.4387405886,5,128,R,R,183,193,100280,100517,POL,USA,,Matt Doyle,24,Wojtek Fibak,15,249,1,1,1981
44077,22.850102669400002,28.5475701574,5,128,R,R,185,178,100555,100292,ARG,CHI,,Alvaro Fillol,25,Jose Luis Clerc,8,141,1,1,1981
44078,26.819986310700003,31.351129363400002,5,128,R,R,178,183,100343,100203,GBR,AUS,,Phil Dent,26,John Lloyd,356,40,1,1,1981
44082,21.5797399042,37.3305954825,5,128,L,R,180,178,100631,100084,USA,NED,,Tom Okker,30,Tim Wilkison,85,107,1,1,1981
44083,27.5208761123,35.3100616016,5,128,R,R,193,175,100321,100113,IND,CZE,,Jan Kodes,31,Vijay Amritraj,19,221,1,1,1981
44084,26.496919917899998,22.0232717317,5,128,R,U,190,178,100360,100603,USA,SUI,,Roland Stadler,32,Brian Teacher,17,184,1,1,1981
44085,29.6865160849,25.2566735113,5,128,L,L,183,173,100255,100422,USA,USA,,Bruce Manson,33,Roscoe Tanner,13,79,1,1,1981
44088,28.7857631759,17.9466119097,5,128,R,R,185,178,100285,100942,AUS,FRA,,Thierry Tulasne,36,Rod Frawley,43,113,1,1,1981
44089,16.8323066393,23.893223819299998,5,128,R,R,183,193,101062,100492,SWE,USA,,John Austin,37,Mats Wilander,283,98,1,1,1981
44090,17.9685147159,29.968514715900003,5,128,L,R,185,190,100936,100244,FRA,AUS,,John Alexander,38,Henri Leconte,440,111,1,1,1981
44091,20.481861738499997,23.4332648871,5,128,R,R,183,180,100713,100519,AUS,USA,,Scott Mccain,39,John Fitzgerald,136,203,1,1,1981
44092,24.605065024,25.6865160849,5,128,R,R,185,193,100452,100395,USA,PAR,,Victor Pecci,40,Bill Scanlon,26,31,1,1,1981
44093,26.995208761100002,28.8459958932,5,128,R,L,185,180,100337,100282,AUS,ARG,,Guillermo Vilas,41,Mark Edmondson,102,4,1,1,1981
44095,19.1430527036,30.0643394935,5,128,R,R,178,175,100821,100243,SWE,USA,,Steve Krulevitz,43,Hans Simonsson,115,134,1,1,1981
44096,29.212867898699997,34.9267624914,5,128,R,R,178,183,100272,100119,USA,ROU,,Ilie Nastase,44,Sandy Mayer,52,79,1,1,1981
44098,23.956194387399997,24.4928131417,5,128,R,R,188,173,100486,100460,FRA,ESP,,Jose Lopez Maeso,46,Christophe Roger Vasselin,48,118,1,1,1981
44099,20.8843258042,26.6173853525,5,128,R,R,190,188,100689,100354,USA,RSA,,Bernard Mitton,47,Tim Mayotte,171,60,1,1,1981
44100,22.0150581793,21.2922655715,5,128,R,R,178,188,100605,100656,AUS,USA,,Ivan Lendl,48,Charlie Fancutt,198,6,1,1,1981
44101,23.2142368241,31.926078028699997,5,128,R,R,175,173,100532,100182,USA,USA,,Mike Estep,49,Johan Kriek,18,203,1,1,1981
44102,18.335386721400003,28.8678986995,5,128,R,R,188,180,100893,100281,SWE,IND,,Sashi Menon,50,Joakim Nystrom,440,123,1,1,1981
44103,27.3292265572,24.7939767283,5,128,R,R,188,188,100326,100445,NZL,USA,,Steve Denton,51,Russell Simpson,76,403,1,1,1981
44104,23.3620807666,35.0527036277,5,128,R,R,190,180,100525,100115,FRA,CHI,,Jaime Fillol,52,Gilles Moretton,192,86,1,1,1981
44105,26.609171800100004,25.4811772758,5,128,R,R,178,173,100356,100411,AUS,CZE,,Pavel Slozil,53,Paul Mcnamee,33,65,1,1,1981
44106,20.6926762491,18.6776180698,5,128,R,R,175,188,100699,100868,AUS,AUS,,Craig A Miller,54,Chris Johnstone,137,232,1,1,1981
44107,25.590691307300002,24.810403833000002,5,128,R,L,193,183,100402,100443,PAR,FRA,,Christophe Freyss,55,Francisco Gonzalez,74,82,1,1,1981
44108,22.9869952088,21.0951403149,5,128,R,R,178,193,100546,100676,USA,FRA,,Yannick Noah,56,Eric Fromm,249,21,1,1,1981
44109,27.1211498973,19.9425051335,5,128,R,R,183,180,100332,100757,HUN,SWE,,Anders Jarryd,57,Balazs Taroczy,22,182,1,1,1981
44110,25.7987679671,22.527036276500002,5,128,R,R,183,185,100392,100573,USA,USA,,Ron Hightower,58,Richard Meyer,89,344,1,1,1981
44111,34.5215605749,26.3162217659,5,128,R,R,193,178,100126,100368,USA,ZIM,,Haroon Ismail,59,Stan Smith,28,99,1,1,1981
44113,33.8151950719,25.1690622861,5,128,R,R,180,183,100144,100430,USA,AUS,,David Carter,61,Robert Lutz,20,145,1,1,1981
44115,28.005475701599998,34.8281998631,5,128,R,R,183,183,100309,100121,MEX,RSA,,Raymond Moore,63,Raul Ramirez,34,112,1,1,1981
44116,22.3463381246,29.787816564,5,128,L,L,180,180,100581,100253,USA,USA,,Tom Gullikson,64,John Mcenroe,2,64,1,1,1981
44117,25.0431211499,21.930184804899998,5,128,R,R,180,178,100437,100611,SWE,USA,,Mel Purcell,65,Bjorn Borg,1,27,2,1,1981
44118,25.574264202600002,24.5448323066,5,128,R,R,185,173,100403,100456,GER,USA,,Ferdi Taygan,66,Rolf Gehring,38,81,2,1,1981
44121,25.9657768652,35.044490075300004,5,128,R,R,185,188,100383,100116,AUS,USA,,Sherwood Stewart,69,Peter Mcnamara,39,84,2,1,1981
44122,32.3915126626,25.7002053388,5,128,R,R,188,163,100173,100394,USA,ESP,,Angel Gimenez,70,Andrew Pattison,58,86,2,1,1981
44123,29.787816564,26.417522245,5,128,L,R,180,196,100253,100362,USA,USA,,Peter Fleming,71,Tom Gullikson,64,35,2,1,1981
44124,31.7399041752,29.401779603,5,128,R,R,193,183,100186,100261,USA,USA,,Brian Gottfried,72,Jeff Borowiak,189,11,2,1,1981
44125,28.802190280599998,24.287474332600002,5,128,L,R,178,180,100284,100474,USA,NZL,,Chris Lewis NZL,73,Jimmy Connors,3,66,2,1,1981
44126,23.170431211500002,26.765229295,5,128,R,R,190,190,100535,100345,USA,USA,,Pat Dupre,74,Tony Giammalva,72,53,2,1,1981
44127,22.926762491399998,24.3230663929,5,128,L,R,185,180,100551,100472,AUS,USA,,Craig Wittus,75,Brad Drewett,115,324,2,1,1981
44128,28.8843258042,22.6009582478,5,128,R,R,183,183,100280,100570,POL,USA,,Marty Davis,76,Wojtek Fibak,15,269,2,1,1981
44129,22.850102669400002,26.819986310700003,5,128,R,R,185,178,100555,100343,ARG,GBR,,John Lloyd,77,Jose Luis Clerc,8,356,2,1,1981
44131,21.5797399042,22.2012320329,5,128,L,R,180,193,100631,100592,USA,USA,,Robert Vant Hof,79,Tim Wilkison,85,96,2,1,1981
44132,27.5208761123,26.496919917899998,5,128,R,R,193,190,100321,100360,IND,USA,,Brian Teacher,80,Vijay Amritraj,19,17,2,1,1981
44133,30.7460643395,29.6865160849,5,128,R,L,173,183,100221,100255,BRA,USA,,Roscoe Tanner,81,Carlos Kirmayr,62,13,2,1,1981
44135,16.8323066393,17.9685147159,5,128,R,L,183,185,101062,100936,SWE,FRA,,Henri Leconte,83,Mats Wilander,283,440,2,1,1981
44136,20.481861738499997,24.605065024,5,128,R,R,183,185,100713,100452,AUS,USA,,Bill Scanlon,84,John Fitzgerald,136,26,2,1,1981
44137,21.297741273099998,26.995208761100002,5,128,R,R,196,185,100655,100337,USA,AUS,,Mark Edmondson,85,Fritz Buehning,41,102,2,1,1981
44138,29.212867898699997,19.1430527036,5,128,R,R,178,178,100272,100821,USA,SWE,,Hans Simonsson,86,Sandy Mayer,52,115,2,1,1981
44139,24.7556468172,23.956194387399997,5,128,R,R,188,188,100446,100486,USA,FRA,,Christophe Roger Vasselin,87,John Sadri,14,48,2,1,1981
44140,20.8843258042,22.0150581793,5,128,R,R,190,178,100689,100605,USA,AUS,,Charlie Fancutt,88,Tim Mayotte,171,198,2,1,1981
44141,23.2142368241,18.335386721400003,5,128,R,R,175,188,100532,100893,USA,SWE,,Joakim Nystrom,89,Johan Kriek,18,440,2,1,1981
44142,27.3292265572,23.3620807666,5,128,R,R,188,190,100326,100525,NZL,FRA,,Gilles Moretton,90,Russell Simpson,76,192,2,1,1981
44143,26.609171800100004,20.6926762491,5,128,R,R,178,175,100356,100699,AUS,AUS,,Chris Johnstone,91,Paul Mcnamee,33,137,2,1,1981
44144,25.590691307300002,22.9869952088,5,128,R,R,193,178,100402,100546,PAR,USA,,Eric Fromm,92,Francisco Gonzalez,74,249,2,1,1981
44145,27.1211498973,25.7987679671,5,128,R,R,183,183,100332,100392,HUN,USA,,Richard Meyer,93,Balazs Taroczy,22,89,2,1,1981
44147,33.8151950719,29.3470225873,5,128,R,R,180,190,100144,100266,USA,GBR,,John Feaver,95,Robert Lutz,20,162,2,1,1981
44148,22.3463381246,28.005475701599998,5,128,L,R,180,183,100581,100309,USA,MEX,,Raul Ramirez,96,John Mcenroe,2,34,2,1,1981
44149,25.0431211499,25.574264202600002,5,128,R,R,180,185,100437,100403,SWE,GER,,Rolf Gehring,97,Bjorn Borg,1,38,3,1,1981
44150,26.907597535900003,26.9733059548,5,128,R,L,183,201,100342,100339,USA,USA,,Victor Amaya,98,Vitas Gerulaitis,9,16,3,1,1981
44151,25.9657768652,32.3915126626,5,128,R,R,185,188,100383,100173,AUS,USA,,Andrew Pattison,99,Peter Mcnamara,39,58,3,1,1981
44152,31.7399041752,29.787816564,5,128,R,L,193,180,100186,100253,USA,USA,,Tom Gullikson,100,Jeff Borowiak,189,64,3,1,1981
44153,28.802190280599998,23.170431211500002,5,128,L,R,178,190,100284,100535,USA,USA,,Tony Giammalva,101,Jimmy Connors,3,72,3,1,1981
44154,28.8843258042,22.926762491399998,5,128,R,L,183,185,100280,100551,POL,AUS,,Brad Drewett,102,Wojtek Fibak,15,115,3,1,1981
44156,27.5208761123,21.5797399042,5,128,R,L,193,180,100321,100631,IND,USA,,Tim Wilkison,104,Vijay Amritraj,19,85,3,1,1981
44157,28.7857631759,30.7460643395,5,128,R,R,185,173,100285,100221,AUS,BRA,,Carlos Kirmayr,105,Rod Frawley,43,62,3,1,1981
44158,20.481861738499997,16.8323066393,5,128,R,R,183,183,100713,101062,AUS,SWE,,Mats Wilander,106,John Fitzgerald,136,283,3,1,1981
44159,29.212867898699997,21.297741273099998,5,128,R,R,178,196,100272,100655,USA,USA,,Fritz Buehning,107,Sandy Mayer,52,41,3,1,1981
44160,20.8843258042,24.7556468172,5,128,R,R,190,188,100689,100446,USA,USA,,John Sadri,108,Tim Mayotte,171,14,3,1,1981
44161,23.2142368241,27.3292265572,5,128,R,R,175,188,100532,100326,USA,NZL,,Russell Simpson,109,Johan Kriek,18,76,3,1,1981
44162,25.590691307300002,26.609171800100004,5,128,R,R,193,178,100402,100356,PAR,AUS,,Paul Mcnamee,110,Francisco Gonzalez,74,33,3,1,1981
44163,34.5215605749,27.1211498973,5,128,R,R,193,183,100126,100332,USA,HUN,,Balazs Taroczy,111,Stan Smith,28,22,3,1,1981
44164,22.3463381246,33.8151950719,5,128,L,R,180,180,100581,100144,USA,USA,,Robert Lutz,112,John Mcenroe,2,20,3,1,1981
44165,25.0431211499,26.907597535900003,5,128,R,R,180,183,100437,100342,SWE,USA,,Vitas Gerulaitis,113,Bjorn Borg,1,9,4,1,1981
44166,25.9657768652,31.7399041752,5,128,R,R,185,193,100383,100186,AUS,USA,,Jeff Borowiak,114,Peter Mcnamara,39,189,4,1,1981
44167,28.802190280599998,28.8843258042,5,128,L,R,178,183,100284,100280,USA,POL,,Wojtek Fibak,115,Jimmy Connors,3,15,4,1,1981
44169,28.7857631759,20.481861738499997,5,128,R,R,185,183,100285,100713,AUS,AUS,,John Fitzgerald,117,Rod Frawley,43,136,4,1,1981
44170,20.8843258042,29.212867898699997,5,128,R,R,190,178,100689,100272,USA,USA,,Sandy Mayer,118,Tim Mayotte,171,52,4,1,1981
44171,23.2142368241,25.590691307300002,5,128,R,R,175,193,100532,100402,USA,PAR,,Francisco Gonzalez,119,Johan Kriek,18,74,4,1,1981
44172,22.3463381246,34.5215605749,5,128,L,R,180,193,100581,100126,USA,USA,,Stan Smith,120,John Mcenroe,2,28,4,1,1981
44173,25.0431211499,25.9657768652,5,128,R,R,180,185,100437,100383,SWE,AUS,,Peter Mcnamara,121,Bjorn Borg,1,39,5,1,1981
44174,28.802190280599998,27.5208761123,5,128,L,R,178,193,100284,100321,USA,IND,,Vijay Amritraj,122,Jimmy Connors,3,19,5,1,1981
44175,28.7857631759,20.8843258042,5,128,R,R,185,190,100285,100689,AUS,USA,,Tim Mayotte,123,Rod Frawley,43,171,5,1,1981
44176,22.3463381246,23.2142368241,5,128,L,R,180,175,100581,100532,USA,USA,,Johan Kriek,124,John Mcenroe,2,18,5,1,1981
44177,25.0431211499,28.802190280599998,5,128,R,L,180,178,100437,100284,SWE,USA,,Jimmy Connors,125,Bjorn Borg,1,3,6,1,1981
44178,22.3463381246,28.7857631759,5,128,L,R,180,185,100581,100285,USA,AUS,,Rod Frawley,126,John Mcenroe,2,43,6,1,1981
44179,22.3463381246,25.0431211499,5,128,L,R,180,180,100581,100437,USA,SWE,,Bjorn Borg,127,John Mcenroe,2,1,7,1,1981
51798,30.3353867214,26.5023956194,5,128,L,R,178,190,100284,100440,USA,RSA,,Eddie Edwards,1,Jimmy Connors,2,171,1,1,1983
51799,19.6440793977,24.2108145106,5,128,R,R,180,190,100923,100565,AUS,USA,,Lloyd Bourne,2,Wally Masur,125,73,1,1,1983
51800,18.8446269678,25.212867898699997,5,128,R,R,188,180,101013,100502,SWE,USA,,Vincent Van Patten,3,Henrik Sundstrom,82,48,1,1,1983
51801,16.9555099247,25.4893908282,5,128,R,R,188,188,101222,100486,SWE,FRA,,Christophe Roger Vasselin,4,Stefan Edberg,523,139,1,1,1983
51802,24.4599589322,20.4188911704,5,128,L,R,185,175,100551,100848,AUS,ESP,,Alberto Tous,5,Brad Drewett,116,91,1,1,1983
51803,21.3826146475,22.6584531143,5,128,R,L,188,180,100765,100673,USA,RSA,,Robbie Venter,6,Rodney Harmon,67,217,1,1,1983
51804,20.3203285421,20.6762491444,5,128,R,R,185,178,100857,100821,ESP,SWE,,Hans Simonsson,7,Sergio Casal,159,46,1,1,1983
51805,24.8405201916,33.273100616,5,128,R,R,185,193,100529,100186,USA,USA,,Jeff Borowiak,8,Kevin Curren,17,82,1,1,1983
51806,22.417522245,23.0718685832,5,128,R,R,190,190,100689,100635,USA,USA,,Mark Dickson,9,Tim Mayotte,29,40,1,1,1983
51807,24.005475701599998,21.475701574299997,5,128,R,R,185,180,100575,100757,USA,SWE,,Anders Jarryd,10,Andy Andrews,103,60,1,1,1983
51808,28.0301163587,27.2717316906,5,128,R,R,190,185,100360,100393,USA,BRA,,Marcos Hocevar,11,Brian Teacher,18,37,1,1,1983
51810,31.3210130048,24.2299794661,5,128,R,R,180,185,100252,100562,USA,USA,,Tom Cain,13,Tim Gullikson,150,106,1,1,1983
51811,22.8637919233,29.5386721424,5,128,R,R,180,183,100652,100309,BRA,MEX,,Raul Ramirez,14,Cassio Motta,86,25,1,1,1983
51812,22.642026009600002,21.9274469541,5,128,R,R,188,178,100675,100719,AUS,ESP,,Juan Avendano,15,John Mccurdy,250,93,1,1,1983
51813,22.9185489391,24.3832991102,5,128,R,R,178,185,100646,100555,ITA,ARG,,Jose Luis Clerc,16,Claudio Panatta,76,6,1,1,1983
51814,24.402464065700002,30.379192334000003,5,128,R,L,183,180,100553,100282,NGR,ARG,,Guillermo Vilas,17,Nduka Odizor,80,4,1,1,1983
51816,18.9924709103,19.7371663244,5,128,R,R,175,193,100993,100910,FRA,SWE,,Magnus Tideman,19,Loic Courteau,166,103,1,1,1983
51819,23.515400410700003,22.7734428474,5,128,R,R,188,178,100606,100661,USA,GER,,Damir Keretic,22,Mike Bauer,89,69,1,1,1983
51820,22.006844627,17.9958932238,5,128,L,L,183,190,100714,101098,AUS,FRA,,Guy Forget,23,Broderick Dyke,179,70,1,1,1983
51821,25.8206707734,26.3271731691,5,128,R,R,180,188,100474,100445,NZL,USA,,Steve Denton,24,Chris Lewis NZL,57,13,1,1,1983
51822,30.934976043800003,24.9911019849,5,128,R,R,183,188,100261,100515,USA,ISR,,Shlomo Glickstein,25,Brian Gottfried,21,38,1,1,1983
51823,24.9719370294,19.4195756331,5,128,R,R,193,196,100517,100950,USA,BEL,,Libor Pimek,26,Matt Doyle,107,219,1,1,1983
51825,31.693360711799997,24.5201916496,5,128,R,R,185,178,100240,100546,BRA,USA,,Eric Fromm,28,Joao Soares,96,63,1,1,1983
51826,18.9514031485,25.8015058179,5,128,L,R,185,180,100998,100475,GBR,USA,,Matt Mitchell,29,Stuart Bale,548,110,1,1,1983
51827,23.463381245700003,23.112936345,5,128,R,L,178,180,100611,100631,USA,USA,,Tim Wilkison,30,Mel Purcell,27,55,1,1,1983
51828,24.8240930869,24.6680355921,5,128,R,R,175,190,100530,100537,GER,USA,,Mike Brunnberg,31,Andreas Maurer,143,165,1,1,1983
51829,28.5065023956,28.1724845996,5,128,L,R,201,190,100339,100353,USA,USA,,Bruce Kleege,32,Victor Amaya,58,201,1,1,1983
51830,18.3655030801,22.0150581793,5,128,R,R,183,183,101062,100713,SWE,AUS,,John Fitzgerald,33,Mats Wilander,7,78,1,1,1983
51832,31.5017111567,19.285420944600002,5,128,R,R,190,190,100244,100962,AUS,SWE,,Thomas Hogstedt,35,John Alexander,31,88,1,1,1983
51833,31.2197125257,20.5968514716,5,128,L,R,183,185,100255,100829,USA,SWE,,Jan Gunnarsson,36,Roscoe Tanner,43,143,1,1,1983
51834,23.7344284736,22.225872689899997,5,128,R,R,193,175,100592,100699,USA,AUS,,Chris Johnstone,37,Robert Vant Hof,64,132,1,1,1983
51835,19.5017111567,21.440109514,5,128,L,L,185,180,100936,100759,FRA,RSA,,Danie Visser,38,Henri Leconte,28,138,1,1,1983
51836,26.5790554415,27.928815879499997,5,128,L,R,180,188,100436,100364,USA,GBR,,Jonathan Smith,39,Nick Saviano,98,192,1,1,1983
51837,24.747433264899996,19.780971937,5,128,R,R,175,178,100532,100905,USA,USA,,Sammy Giammalva Jr,40,Johan Kriek,12,79,1,1,1983
51838,29.234770705,26.6228610541,5,128,R,R,193,190,100315,100434,USA,CZE,,Tomas Smid,41,Hank Pfister,34,23,1,1,1983
51839,24.9719370294,28.93908282,5,128,R,R,175,183,100518,100323,CHI,BRA,,Givaldo Barbosa,42,Ricardo Acuna,101,110,1,1,1983
51840,22.8309377139,25.856262833699997,5,128,R,R,196,180,100655,100472,USA,USA,,Craig Wittus,43,Fritz Buehning,59,163,1,1,1983
51841,17.6043805613,27.1923340178,5,128,R,R,183,180,101138,100398,AUS,BRA,,Julio Goes,44,Pat Cash,44,117,1,1,1983
51842,20.2108145106,28.3531827515,5,128,R,R,188,178,100868,100343,AUS,GBR,,John Lloyd,45,Craig A Miller,102,197,1,1,1983
51843,18.1409993155,26.2286105407,5,128,R,R,188,170,101084,100449,SUI,CZE,,Stanislav Birner,46,Jakob Hlasek,227,160,1,1,1983
51844,27.8028747433,36.054757015700005,5,128,R,R,173,193,100372,100126,USA,USA,,Stan Smith,47,Trey Waltke,152,152,1,1,1983
51845,22.8254620123,28.1505817933,5,128,R,R,188,188,100656,100354,USA,RSA,,Bernard Mitton,48,Ivan Lendl,3,162,1,1,1983
51846,28.4407939767,21.5797399042,5,128,R,R,183,170,100342,100752,USA,IND,,Ramesh Krishnan,49,Vitas Gerulaitis,5,100,1,1,1983
51849,28.1423682409,19.9726214921,5,128,R,R,178,196,100356,100887,AUS,USA,,Eric Korita,52,Paul Mcnamee,33,240,1,1,1983
51850,21.212867898699997,25.363449692,5,128,L,R,185,183,100780,100495,USA,AUS,,Wayne Hampson,53,Mike De Palmer,51,206,1,1,1983
51851,22.995208761100002,28.2984257358,5,128,R,R,175,190,100640,100345,SWE,USA,,Pat Dupre,54,Stefan Simonsson,105,82,1,1,1983
51852,25.7440109514,22.5790554415,5,128,R,R,183,193,100477,100681,ITA,USA,,Morris Skip Strode,55,Gianni Ocleppo,151,127,1,1,1983
51853,30.7460643395,20.3531827515,5,128,R,R,178,188,100272,100855,USA,USA,,Scott Davis,56,Sandy Mayer,16,193,1,1,1983
51854,26.1382614648,24.895277207399996,5,128,R,R,185,190,100452,100525,USA,FRA,,Gilles Moretton,57,Bill Scanlon,71,130,1,1,1983
51855,24.194387405900002,22.7433264887,5,128,R,R,198,183,100567,100667,USA,SWE,,Per Hjertquist,58,Chip Hooper,30,149,1,1,1983
